"","id","time","production"
"1888","GUF",2007,0
"1889","GUF",2008,0
"1890","GUF",2009,0
"1891","GUF",2010,0
"1892","GUY",1980,0
"1893","GUY",1981,0
"1894","GUY",1982,0
"1895","GUY",1983,0
"1896","GUY",1984,0
"1897","GUY",1985,0
"1898","GUY",1986,0
"1899","GUY",1987,0
"1900","GUY",1988,0
"1901","GUY",1989,0
"1902","GUY",1990,0
"1903","GUY",1991,0
"1904","GUY",1992,0
"1905","GUY",1993,0
"1906","GUY",1994,0
"1907","GUY",1995,0
"1908","GUY",1996,0
"1909","GUY",1997,0
"1910","GUY",1998,0
"1911","GUY",1999,0
"1912","GUY",2000,0
"1913","GUY",2001,0
"1914","GUY",2002,0
"1915","GUY",2003,0
"1916","GUY",2004,0
"1917","GUY",2005,0
"1918","GUY",2006,0
"1919","GUY",2007,0
"1920","GUY",2008,0
"1921","GUY",2009,0
"1922","GUY",2010,0
"1923","HND",1980,40.300334186554
"1924","HND",1981,44.7798377132416
"1925","HND",1982,42.1393947148323
"1926","HND",1983,41.1796547269821
"1927","HND",1984,40.640698993206
"1928","HND",1985,48.5718867683411
"1929","HND",1986,43.2311723899841
"1930","HND",1987,40.5714775371552
"1931","HND",1988,39.6033490741253
"1932","HND",1989,47.5867174220085
"1933","HND",1990,45.2776015233994
"1934","HND",1991,43.524162838459
"1935","HND",1992,41.1028439474106
"1936","HND",1993,46.4911113905907
"1937","HND",1994,52.9869278025627
"1938","HND",1995,45.6051894927025
"1939","HND",1996,38.5218531882763
"1940","HND",1997,39.509033639431
"1941","HND",1998,48.3187612390518
"1942","HND",1999,49.2723755288124
"1943","HND",2000,40.6042195558548
"1944","HND",2001,39.7185088467598
"1945","HND",2002,38.7036756634712
"1946","HND",2003,41.2291662073135
"1947","HND",2004,42.4277208971977
"1948","HND",2005,39.6809003210068
"1949","HND",2006,35.9236788916588
"1950","HND",2007,34.2617726755142
"1951","HND",2008,41.7099413990974
"1952","HND",2009,38.368193860054
"1953","HND",2010,37.0458559966087
"1954","HRV",1980,3876.87130431414
"1955","HRV",1981,3675.55756530285
"1956","HRV",1982,3630.05917112112
"1957","HRV",1983,3288.68458243132
"1958","HRV",1984,3665.20063529253
"1959","HRV",1985,3349.49153347731
"1960","HRV",1986,3533.43871018648
"1961","HRV",1987,3443.05948900223
"1962","HRV",1988,3453.71618230104
"1963","HRV",1989,3044.0165561223
"1964","HRV",1990,3541.37950542688
"1965","HRV",1991,3064.40686821938
"1966","HRV",1992,2561.83389969707
"1967","HRV",1993,3768.89633289814
"1968","HRV",1994,3500.43740498781
"1969","HRV",1995,3394.91297336102
"1970","HRV",1996,3363.90528769732
"1971","HRV",1997,3158.2654235816
"1972","HRV",1998,3191.81128987551
"1973","HRV",1999,3199.2952484417
"1974","HRV",2000,2918.6736922276
"1975","HRV",2001,2821.76473237634
"1976","HRV",2002,3439.18291484356
"1977","HRV",2003,3191.12331315517
"1978","HRV",2004,3112.6172213006
"1979","HRV",2005,3202.99834636927
"1980","HRV",2006,3248.46808157444
"1981","HRV",2007,3254.2679214406
"1982","HRV",2008,3092.36601068974
"1983","HRV",2009,3277.90510692358
"1984","HRV",2010,3150.45662979841
"1985","HTI",1980,0
"1986","HTI",1981,0
"1987","HTI",1982,0
"1988","HTI",1983,0
"1989","HTI",1984,0
"1990","HTI",1985,0
"1991","HTI",1986,0
"1992","HTI",1987,0
"1993","HTI",1988,0
"1994","HTI",1989,0
"1995","HTI",1990,0
"1996","HTI",1991,0
"1997","HTI",1992,0
"1998","HTI",1993,0
"1999","HTI",1994,0
"2000","HTI",1995,0
"2001","HTI",1996,0
"2002","HTI",1997,0
"2003","HTI",1998,0
"2004","HTI",1999,0
"2005","HTI",2000,0
"2006","HTI",2001,0
"2007","HTI",2002,0
"2008","HTI",2003,0
"2009","HTI",2004,0
"2010","HTI",2005,0
"2011","HTI",2006,0
"2012","HTI",2007,0
"2013","HTI",2008,0
"2014","HTI",2009,0
"2015","HTI",2010,0
"2016","HUN",1980,815.88598400712
"2017","HUN",1981,937.247684826851
"2018","HUN",1982,884.97122525692
"2019","HUN",1983,757.878027027845
"2020","HUN",1984,818.199646081924
"2021","HUN",1985,832.65250275135
"2022","HUN",1986,800.870558891296
"2023","HUN",1987,744.42215113163
"2024","HUN",1988,753.793606185913
"2025","HUN",1989,648.108737086058
"2026","HUN",1990,784.520350346565
"2027","HUN",1991,681.137358804941
"2028","HUN",1992,624.048899142742
"2029","HUN",1993,733.634903242588
"2030","HUN",1994,753.580505111217
"2031","HUN",1995,759.876460020542
"2032","HUN",1996,747.265244324207
"2033","HUN",1997,710.372330331802
"2034","HUN",1998,715.157336339951
"2035","HUN",1999,724.389800956249
"2036","HUN",2000,645.207970662117
"2037","HUN",2001,710.684056589603
"2038","HUN",2002,721.367323665619
"2039","HUN",2003,716.031346638203
"2040","HUN",2004,727.29095790863
"2041","HUN",2005,755.07960684061
"2042","HUN",2006,771.336284306049
"2043","HUN",2007,709.700102350712
"2044","HUN",2008,695.078743915558
"2045","HUN",2009,724.242622339725
"2046","HUN",2010,709.794853138924
"2047","IDN",1980,60843.75941414
"2048","IDN",1981,60709.4858396292
"2049","IDN",1982,59417.6708374763
"2050","IDN",1983,58249.8429248142
"2051","IDN",1984,60325.7365673006
"2052","IDN",1985,57708.0676118827
"2053","IDN",1986,60139.799248805
"2054","IDN",1987,55603.5637325978
"2055","IDN",1988,53456.5076455522
"2056","IDN",1989,49466.3359506416
"2057","IDN",1990,50519.9491773939
"2058","IDN",1991,47765.9135422623
"2059","IDN",1992,52058.4044280565
"2060","IDN",1993,48918.7892141271
"2061","IDN",1994,49094.6848988199
"2062","IDN",1995,50358.5694796872
"2063","IDN",1996,48299.6424829769
"2064","IDN",1997,50202.3499395847
"2065","IDN",1998,49033.8184174383
"2066","IDN",1999,45005.5569441772
"2067","IDN",2000,44849.1501150405
"2068","IDN",2001,49550.7067734289
"2069","IDN",2002,50096.5470821702
"2070","IDN",2003,43742.3812881601
"2071","IDN",2004,44895.3155983818
"2072","IDN",2005,46362.3444475591
"2073","IDN",2006,44477.5430550814
"2074","IDN",2007,46797.7045866513
"2075","IDN",2008,38248.891345576
"2076","IDN",2009,41959.5668182337
"2077","IDN",2010,48423.5470237863
"2078","IND",1980,612424.965882266
"2079","IND",1981,608155.020593617
"2080","IND",1982,624323.111607161
"2081","IND",1983,601279.509232899
"2082","IND",1984,557578.850409462
"2083","IND",1985,583604.619274544
"2084","IND",1986,508003.586774036
"2085","IND",1987,599937.984188038
"2086","IND",1988,455483.731112821
"2087","IND",1989,619835.51977988
"2088","IND",1990,563113.720390614
"2089","IND",1991,599912.406682548
"2090","IND",1992,470086.430594223
"2091","IND",1993,732454.856920266
"2092","IND",1994,601955.904492378
"2093","IND",1995,595243.154964917
"2094","IND",1996,492094.645193074
"2095","IND",1997,547164.637425197
"2096","IND",1998,601558.574943103
"2097","IND",1999,575857.07909075
"2098","IND",2000,545306.33299412
"2099","IND",2001,532030.371992539
"2100","IND",2002,386722.194404532
"2101","IND",2003,584285.006776665
"2102","IND",2004,660808.433866719
"2103","IND",2005,550716.714228201
"2104","IND",2006,502480.763363475
"2105","IND",2007,456403.292400588
"2106","IND",2008,701556.400321607
"2107","IND",2009,655990.39814201
"2108","IND",2010,547997.974881145
"2109","IRL",1980,0
"2110","IRL",1981,0
"2111","IRL",1982,0
"2112","IRL",1983,0
"2113","IRL",1984,0
"2114","IRL",1985,0
"2115","IRL",1986,0
"2116","IRL",1987,0
"2117","IRL",1988,0
"2118","IRL",1989,0
"2119","IRL",1990,0
"2120","IRL",1991,0
"2121","IRL",1992,0
"2122","IRL",1993,0
"2123","IRL",1994,0
"2124","IRL",1995,0
"2125","IRL",1996,0
"2126","IRL",1997,0
"2127","IRL",1998,0
"2128","IRL",1999,0
"2129","IRL",2000,0
"2130","IRL",2001,0
"2131","IRL",2002,0
"2132","IRL",2003,0
"2133","IRL",2004,0
"2134","IRL",2005,0
"2135","IRL",2006,0
"2136","IRL",2007,0
"2137","IRL",2008,0
"2138","IRL",2009,0
"2139","IRL",2010,0
"2140","IRN",1980,4225.46446930259
"2141","IRN",1981,3979.49609570727
"2142","IRN",1982,4240.52128581613
"2143","IRN",1983,4608.65255311191
"2144","IRN",1984,4395.22987005293
"2145","IRN",1985,3604.36326881602
"2146","IRN",1986,4279.06428389639
"2147","IRN",1987,3851.58995071024
"2148","IRN",1988,4163.16000998497
"2149","IRN",1989,3718.60348977059
"2150","IRN",1990,3923.69960425392
"2151","IRN",1991,4255.09347619414
"2152","IRN",1992,5416.06107668132
"2153","IRN",1993,3728.28109926596
"2154","IRN",1994,3848.80152708352
"2155","IRN",1995,5184.8990008992
"2156","IRN",1996,5164.01277974129
"2157","IRN",1997,4070.13724389613
"2158","IRN",1998,3372.52682542354
"2159","IRN",1999,3745.85715796232
"2160","IRN",2000,4445.59426851198
"2161","IRN",2001,4671.74012348205
"2162","IRN",2002,5917.08110469043
"2163","IRN",2003,3630.63673232347
"2164","IRN",2004,3512.14418741927
"2165","IRN",2005,3812.96182508215
"2166","IRN",2006,5330.13582410127
"2167","IRN",2007,4118.89298690408
"2168","IRN",2008,4052.36902566865
"2169","IRN",2009,4245.00184976906
"2170","IRN",2010,4859.55943483084
"2171","IRQ",1980,0
"2172","IRQ",1981,0
"2173","IRQ",1982,0
"2174","IRQ",1983,0
"2175","IRQ",1984,0
"2176","IRQ",1985,0
"2177","IRQ",1986,0
"2178","IRQ",1987,0
"2179","IRQ",1988,0
"2180","IRQ",1989,0
"2181","IRQ",1990,0
"2182","IRQ",1991,0
"2183","IRQ",1992,0
"2184","IRQ",1993,0
"2185","IRQ",1994,0
"2186","IRQ",1995,0
"2187","IRQ",1996,0
"2188","IRQ",1997,0
"2189","IRQ",1998,0
"2190","IRQ",1999,0
"2191","IRQ",2000,0
"2192","IRQ",2001,0
"2193","IRQ",2002,0
"2194","IRQ",2003,0
"2195","IRQ",2004,0
"2196","IRQ",2005,0
"2197","IRQ",2006,0
"2198","IRQ",2007,0
"2199","IRQ",2008,0
"2200","IRQ",2009,0
"2201","IRQ",2010,0
"2202","ISR",1980,0
"2203","ISR",1981,0
"2204","ISR",1982,0
"2205","ISR",1983,0
"2206","ISR",1984,0
"2207","ISR",1985,0
"2208","ISR",1986,0
"2209","ISR",1987,0
"2210","ISR",1988,0
"2211","ISR",1989,0
"2212","ISR",1990,0
"2213","ISR",1991,0
"2214","ISR",1992,0
"2215","ISR",1993,0
"2216","ISR",1994,0
"2217","ISR",1995,0
"2218","ISR",1996,0
"2219","ISR",1997,0
"2220","ISR",1998,0
"2221","ISR",1999,0
"2222","ISR",2000,0
"2223","ISR",2001,0
"2224","ISR",2002,0
"2225","ISR",2003,0
"2226","ISR",2004,0
"2227","ISR",2005,0
"2228","ISR",2006,0
"2229","ISR",2007,0
"2230","ISR",2008,0
"2231","ISR",2009,0
"2232","ISR",2010,0
"2233","ITA",1980,14237.7976675287
"2234","ITA",1981,13058.2265935037
"2235","ITA",1982,11362.5123732114
"2236","ITA",1983,10933.4738795518
"2237","ITA",1984,12336.7740851593
"2238","ITA",1985,12073.8180863158
"2239","ITA",1986,11908.3437779552
"2240","ITA",1987,11748.9180564466
"2241","ITA",1988,11744.5457947734
"2242","ITA",1989,11576.6822095791
"2243","ITA",1990,12072.3114675897
"2244","ITA",1991,11690.8702063024
"2245","ITA",1992,10496.2317173833
"2246","ITA",1993,12283.2501918083
"2247","ITA",1994,11657.0545735824
"2248","ITA",1995,11273.9503661871
"2249","ITA",1996,12125.9761809015
"2250","ITA",1997,11459.4105033869
"2251","ITA",1998,11643.1438364118
"2252","ITA",1999,11824.8202307391
"2253","ITA",2000,11381.9021235502
"2254","ITA",2001,11325.5917372751
"2255","ITA",2002,12088.9900984573
"2256","ITA",2003,11484.53345036
"2257","ITA",2004,11451.8141903451
"2258","ITA",2005,11767.0150392246
"2259","ITA",2006,12098.1291960496
"2260","ITA",2007,11811.6824358237
"2261","ITA",2008,11611.5650885028
"2262","ITA",2009,11628.1924576813
"2263","ITA",2010,11696.7588397086
"2264","JAM",1980,0
"2265","JAM",1981,0
"2266","JAM",1982,0
"2267","JAM",1983,0
"2268","JAM",1984,0
"2269","JAM",1985,0
"2270","JAM",1986,0
"2271","JAM",1987,0
"2272","JAM",1988,0
"2273","JAM",1989,0
"2274","JAM",1990,0
"2275","JAM",1991,0
"2276","JAM",1992,0
"2277","JAM",1993,0
"2278","JAM",1994,0
"2279","JAM",1995,0
"2280","JAM",1996,0
"2281","JAM",1997,0
"2282","JAM",1998,0
"2283","JAM",1999,0
"2284","JAM",2000,0
"2285","JAM",2001,0
"2286","JAM",2002,0
"2287","JAM",2003,0
"2288","JAM",2004,0
"2289","JAM",2005,0
"2290","JAM",2006,0
"2291","JAM",2007,0
"2292","JAM",2008,0
"2293","JAM",2009,0
"2294","JAM",2010,0
"2295","JOR",1980,0
"2296","JOR",1981,0
"2297","JOR",1982,0
"2298","JOR",1983,0
"2299","JOR",1984,0
"2300","JOR",1985,0
"2301","JOR",1986,0
"2302","JOR",1987,0
"2303","JOR",1988,0
"2304","JOR",1989,0
"2305","JOR",1990,0
"2306","JOR",1991,0
"2307","JOR",1992,0
"2308","JOR",1993,0
"2309","JOR",1994,0
"2310","JOR",1995,0
"2311","JOR",1996,0
"2312","JOR",1997,0
"2313","JOR",1998,0
"2314","JOR",1999,0
"2315","JOR",2000,0
"2316","JOR",2001,0
"2317","JOR",2002,0
"2318","JOR",2003,0
"2319","JOR",2004,0
"2320","JOR",2005,0
"2321","JOR",2006,0
"2322","JOR",2007,0
"2323","JOR",2008,0
"2324","JOR",2009,0
"2325","JOR",2010,0
"2326","JPN",1980,5268.5959012872
"2327","JPN",1981,5490.08273922205
"2328","JPN",1982,4513.33766198367
"2329","JPN",1983,5131.09975472808
"2330","JPN",1984,4249.99481701672
"2331","JPN",1985,5388.13394518614
"2332","JPN",1986,4448.99523764253
"2333","JPN",1987,5799.33138697028
"2334","JPN",1988,5123.56520402372
"2335","JPN",1989,5379.55914613068
"2336","JPN",1990,5539.46438405275
"2337","JPN",1991,5492.72497654438
"2338","JPN",1992,5291.07128235459
"2339","JPN",1993,4722.7197136277
"2340","JPN",1994,5043.08730797291
"2341","JPN",1995,5260.02711008549
"2342","JPN",1996,5108.66288776696
"2343","JPN",1997,4979.65195160091
"2344","JPN",1998,5159.4800773561
"2345","JPN",1999,5451.52122038245
"2346","JPN",2000,5080.48859499574
"2347","JPN",2001,4861.54963707328
"2348","JPN",2002,5331.39161812007
"2349","JPN",2003,5411.89715941608
"2350","JPN",2004,5385.44235042214
"2351","JPN",2005,4987.32261494219
"2352","JPN",2006,5285.81603080034
"2353","JPN",2007,4633.94866793968
"2354","JPN",2008,5813.01066905379
"2355","JPN",2009,4864.77914492309
"2356","JPN",2010,5454.82875035763
"2357","KAZ",1980,9.68016024112701
"2358","KAZ",1981,10.6244400787354
"2359","KAZ",1982,9.54599950790405
"2360","KAZ",1983,7.2446396112442
"2361","KAZ",1984,4.10950986385345
"2362","KAZ",1985,10.411160774231
"2363","KAZ",1986,8.19537021160126
"2364","KAZ",1987,11.6547204494476
"2365","KAZ",1988,5.41842972278595
"2366","KAZ",1989,8.59183038711548
"2367","KAZ",1990,4.00243993520737
"2368","KAZ",1991,11.4792808628082
"2369","KAZ",1992,2.73479985237122
"2370","KAZ",1993,7.60712978839874
"2371","KAZ",1994,8.94399946689606
"2372","KAZ",1995,9.36626023292541
"2373","KAZ",1996,7.07565017223358
"2374","KAZ",1997,8.52646958827972
"2375","KAZ",1998,7.86813993930817
"2376","KAZ",1999,6.32143009185791
"2377","KAZ",2000,5.57882040023804
"2378","KAZ",2001,6.9814802312851
"2379","KAZ",2002,4.71623986959457
"2380","KAZ",2003,5.80414006233215
"2381","KAZ",2004,6.58803045272827
"2382","KAZ",2005,2.91024005413055
"2383","KAZ",2006,4.77815968751907
"2384","KAZ",2007,9.5872802066803
"2385","KAZ",2008,5.48293058395386
"2386","KAZ",2009,5.56247973918915
"2387","KAZ",2010,7.72151010990143
"2388","KEN",1980,0
"2389","KEN",1981,0
"2390","KEN",1982,0
"2391","KEN",1983,0
"2392","KEN",1984,0
"2393","KEN",1985,0
"2394","KEN",1986,0
"2395","KEN",1987,0
"2396","KEN",1988,0
"2397","KEN",1989,0
"2398","KEN",1990,0
"2399","KEN",1991,0
"2400","KEN",1992,0
"2401","KEN",1993,0
"2402","KEN",1994,0
"2403","KEN",1995,0
"2404","KEN",1996,0
"2405","KEN",1997,0
"2406","KEN",1998,0
"2407","KEN",1999,0
"2408","KEN",2000,0
"2409","KEN",2001,0
"2410","KEN",2002,0
"2411","KEN",2003,0
"2412","KEN",2004,0
"2413","KEN",2005,0
"2414","KEN",2006,0
"2415","KEN",2007,0
"2416","KEN",2008,0
"2417","KEN",2009,0
"2418","KEN",2010,0
"2419","KGZ",1980,0
"2420","KGZ",1981,0
"2421","KGZ",1982,0
"2422","KGZ",1983,0
"2423","KGZ",1984,0
"2424","KGZ",1985,0
"2425","KGZ",1986,0
"2426","KGZ",1987,0
"2427","KGZ",1988,0
"2428","KGZ",1989,0
"2429","KGZ",1990,0
"2430","KGZ",1991,0
"2431","KGZ",1992,0
"2432","KGZ",1993,0
"2433","KGZ",1994,0
"2434","KGZ",1995,0
"2435","KGZ",1996,0
"2436","KGZ",1997,0
"2437","KGZ",1998,0
"2438","KGZ",1999,0
"2439","KGZ",2000,0
"2440","KGZ",2001,0
"2441","KGZ",2002,0
"2442","KGZ",2003,0
"2443","KGZ",2004,0
"2444","KGZ",2005,0
"2445","KGZ",2006,0
"2446","KGZ",2007,0
"2447","KGZ",2008,0
"2448","KGZ",2009,0
"2449","KGZ",2010,0
"2450","KHM",1980,1347.22984646559
"2451","KHM",1981,1638.58094397783
"2452","KHM",1982,1332.11067888498
"2453","KHM",1983,1460.09485287666
"2454","KHM",1984,1504.15924845934
"2455","KHM",1985,1890.19344755888
"2456","KHM",1986,1315.02582213402
"2457","KHM",1987,1329.79790617704
"2458","KHM",1988,1523.34232347965
"2459","KHM",1989,1864.23635440826
"2460","KHM",1990,1618.46256811857
"2461","KHM",1991,1249.73479383945
"2462","KHM",1992,1471.79938878298
"2463","KHM",1993,1802.28632281065
"2464","KHM",1994,1504.44699808121
"2465","KHM",1995,1264.43145824432
"2466","KHM",1996,1212.87087148428
"2467","KHM",1997,1526.56288757801
"2468","KHM",1998,1764.16636000156
"2469","KHM",1999,1522.07879754305
"2470","KHM",2000,1296.83595105648
"2471","KHM",2001,1251.66118207932
"2472","KHM",2002,1214.2900108099
"2473","KHM",2003,1677.29142307878
"2474","KHM",2004,1270.83258743644
"2475","KHM",2005,1373.66634234428
"2476","KHM",2006,1146.48488961101
"2477","KHM",2007,1466.47229602337
"2478","KHM",2008,1324.59103488445
"2479","KHM",2009,1099.9315378809
"2480","KHM",2010,1175.92577817917
"2481","KOR",1980,6522.77248211503
"2482","KOR",1981,7376.97180916905
"2483","KOR",1982,6830.27284808874
"2484","KOR",1983,8015.87156256914
"2485","KOR",1984,7083.75768819213
"2486","KOR",1985,6075.11027612567
"2487","KOR",1986,6117.65337393165
"2488","KOR",1987,6826.81494059324
"2489","KOR",1988,6711.71570804358
"2490","KOR",1989,7133.97329944611
"2491","KOR",1990,6540.34402204275
"2492","KOR",1991,6746.42482264757
"2493","KOR",1992,7330.31382389545
"2494","KOR",1993,6028.84700913668
"2495","KOR",1994,6068.52179273725
"2496","KOR",1995,6457.60613525629
"2497","KOR",1996,6599.84253416777
"2498","KOR",1997,5968.12394070029
"2499","KOR",1998,6178.28670447588
"2500","KOR",1999,5908.89512497306
"2501","KOR",2000,6960.24064945936
"2502","KOR",2001,5871.20155907273
"2503","KOR",2002,6853.89612738848
"2504","KOR",2003,6408.49109874964
"2505","KOR",2004,6254.54740179062
"2506","KOR",2005,6099.07615616798
"2507","KOR",2006,6297.17747196794
"2508","KOR",2007,6254.2120206666
"2509","KOR",2008,6316.80082849979
"2510","KOR",2009,6196.0968637538
"2511","KOR",2010,6285.39993032217
"2512","KWT",1980,0
"2513","KWT",1981,0
"2514","KWT",1982,0
"2515","KWT",1983,0
"2516","KWT",1984,0
"2517","KWT",1985,0
"2518","KWT",1986,0
"2519","KWT",1987,0
"2520","KWT",1988,0
"2521","KWT",1989,0
"2522","KWT",1990,0
"2523","KWT",1991,0
"2524","KWT",1992,0
"2525","KWT",1993,0
"2526","KWT",1994,0
"2527","KWT",1995,0
"2528","KWT",1996,0
"2529","KWT",1997,0
"2530","KWT",1998,0
"2531","KWT",1999,0
"2532","KWT",2000,0
"2533","KWT",2001,0
"2534","KWT",2002,0
"2535","KWT",2003,0
"2536","KWT",2004,0
"2537","KWT",2005,0
"2538","KWT",2006,0
"2539","KWT",2007,0
"2540","KWT",2008,0
"2541","KWT",2009,0
"2542","KWT",2010,0
"2543","LAO",1980,372.52716475606
"2544","LAO",1981,412.230232070684
"2545","LAO",1982,390.810536286831
"2546","LAO",1983,426.763461056948
"2547","LAO",1984,378.551289331913
"2548","LAO",1985,426.070715358257
"2549","LAO",1986,378.495092744827
"2550","LAO",1987,378.924875651598
"2551","LAO",1988,366.372215918303
"2552","LAO",1989,430.372353391647
"2553","LAO",1990,396.701868934631
"2554","LAO",1991,368.613583768606
"2555","LAO",1992,336.688049182892
"2556","LAO",1993,434.134896190167
"2557","LAO",1994,399.143976275921
"2558","LAO",1995,360.460997364521
"2559","LAO",1996,345.52254293561
"2560","LAO",1997,361.957488493919
"2561","LAO",1998,383.116159027815
"2562","LAO",1999,363.068896446228
"2563","LAO",2000,341.020077533722
"2564","LAO",2001,353.762306982279
"2565","LAO",2002,289.531646358967
"2566","LAO",2003,355.310170748234
"2567","LAO",2004,349.304790246487
"2568","LAO",2005,345.877110936642
"2569","LAO",2006,336.748915063143
"2570","LAO",2007,334.384408340454
"2571","LAO",2008,318.77620401144
"2572","LAO",2009,331.125654735565
"2573","LAO",2010,317.727974735498
"2574","LBN",1980,0
"2575","LBN",1981,0
"2576","LBN",1982,0
"2577","LBN",1983,0
"2578","LBN",1984,0
"2579","LBN",1985,0
"2580","LBN",1986,0
"2581","LBN",1987,0
"2582","LBN",1988,0
"2583","LBN",1989,0
"2584","LBN",1990,0
"2585","LBN",1991,0
"2586","LBN",1992,0
"2587","LBN",1993,0
"2588","LBN",1994,0
"2589","LBN",1995,0
"2590","LBN",1996,0
"2591","LBN",1997,0
"2592","LBN",1998,0
"2593","LBN",1999,0
"2594","LBN",2000,0
"2595","LBN",2001,0
"2596","LBN",2002,0
"2597","LBN",2003,0
"2598","LBN",2004,0
"2599","LBN",2005,0
"2600","LBN",2006,0
"2601","LBN",2007,0
"2602","LBN",2008,0
"2603","LBN",2009,0
"2604","LBN",2010,0
"2605","LBR",1980,155.221058552265
"2606","LBR",1981,168.415722897053
"2607","LBR",1982,168.521205997467
"2608","LBR",1983,167.3339661026
"2609","LBR",1984,141.150518937111
"2610","LBR",1985,168.352342021465
"2611","LBR",1986,163.188992297649
"2612","LBR",1987,145.216138420105
"2613","LBR",1988,143.310124220848
"2614","LBR",1989,158.800411446095
"2615","LBR",1990,171.28743263483
"2616","LBR",1991,153.744785604477
"2617","LBR",1992,147.06958004117
"2618","LBR",1993,147.570749112368
"2619","LBR",1994,146.557551491261
"2620","LBR",1995,170.658469727039
"2621","LBR",1996,143.807200934887
"2622","LBR",1997,159.881466993094
"2623","LBR",1998,138.78855968833
"2624","LBR",1999,162.908109433651
"2625","LBR",2000,147.758041079044
"2626","LBR",2001,152.174254146814
"2627","LBR",2002,154.961399675608
"2628","LBR",2003,157.588660385609
"2629","LBR",2004,157.975153110027
"2630","LBR",2005,159.688193155527
"2631","LBR",2006,151.475928245783
"2632","LBR",2007,137.039134232998
"2633","LBR",2008,158.434360535145
"2634","LBR",2009,155.117582591772
"2635","LBR",2010,168.148085472584
"2636","LBY",1980,0
"2637","LBY",1981,0
"2638","LBY",1982,0
"2639","LBY",1983,0
"2640","LBY",1984,0
"2641","LBY",1985,0
"2642","LBY",1986,0
"2643","LBY",1987,0
"2644","LBY",1988,0
"2645","LBY",1989,0
"2646","LBY",1990,0
"2647","LBY",1991,0
"2648","LBY",1992,0
"2649","LBY",1993,0
"2650","LBY",1994,0
"2651","LBY",1995,0
"2652","LBY",1996,0
"2653","LBY",1997,0
"2654","LBY",1998,0
"2655","LBY",1999,0
"2656","LBY",2000,0
"2657","LBY",2001,0
"2658","LBY",2002,0
"2659","LBY",2003,0
"2660","LBY",2004,0
"2661","LBY",2005,0
"2662","LBY",2006,0
"2663","LBY",2007,0
"2664","LBY",2008,0
"2665","LBY",2009,0
"2666","LBY",2010,0
"2667","LKA",1980,0
"2668","LKA",1981,0
"2669","LKA",1982,0
"2670","LKA",1983,0
"2671","LKA",1984,0
"2672","LKA",1985,0
"2673","LKA",1986,0
"2674","LKA",1987,0
"2675","LKA",1988,0
"2676","LKA",1989,0
"2677","LKA",1990,0
"2678","LKA",1991,0
"2679","LKA",1992,0
"2680","LKA",1993,0
"2681","LKA",1994,0
"2682","LKA",1995,0
"2683","LKA",1996,0
"2684","LKA",1997,0
"2685","LKA",1998,0
"2686","LKA",1999,0
"2687","LKA",2000,0
"2688","LKA",2001,0
"2689","LKA",2002,0
"2690","LKA",2003,0
"2691","LKA",2004,0
"2692","LKA",2005,0
"2693","LKA",2006,0
"2694","LKA",2007,0
"2695","LKA",2008,0
"2696","LKA",2009,0
"2697","LKA",2010,0
"2698","LSO",1980,0
"2699","LSO",1981,0
"2700","LSO",1982,0
"2701","LSO",1983,0
"2702","LSO",1984,0
"2703","LSO",1985,0
"2704","LSO",1986,0
"2705","LSO",1987,0
"2706","LSO",1988,0
"2707","LSO",1989,0
"2708","LSO",1990,0
"2709","LSO",1991,0
"2710","LSO",1992,0
"2711","LSO",1993,0
"2712","LSO",1994,0
"2713","LSO",1995,0
"2714","LSO",1996,0
"2715","LSO",1997,0
"2716","LSO",1998,0
"2717","LSO",1999,0
"2718","LSO",2000,0
"2719","LSO",2001,0
"2720","LSO",2002,0
"2721","LSO",2003,0
"2722","LSO",2004,0
"2723","LSO",2005,0
"2724","LSO",2006,0
"2725","LSO",2007,0
"2726","LSO",2008,0
"2727","LSO",2009,0
"2728","LSO",2010,0
"2729","LTU",1980,0
"2730","LTU",1981,0
"2731","LTU",1982,0
"2732","LTU",1983,0
"2733","LTU",1984,0
"2734","LTU",1985,0
"2735","LTU",1986,0
"2736","LTU",1987,0
"2737","LTU",1988,0
"2738","LTU",1989,0
"2739","LTU",1990,0
"2740","LTU",1991,0
"2741","LTU",1992,0
"2742","LTU",1993,0
"2743","LTU",1994,0
"2744","LTU",1995,0
"2745","LTU",1996,0
"2746","LTU",1997,0
"2747","LTU",1998,0
"2748","LTU",1999,0
"2749","LTU",2000,0
"2750","LTU",2001,0
"2751","LTU",2002,0
"2752","LTU",2003,0
"2753","LTU",2004,0
"2754","LTU",2005,0
"2755","LTU",2006,0
"2756","LTU",2007,0
"2757","LTU",2008,0
"2758","LTU",2009,0
"2759","LTU",2010,0
"2760","LUX",1980,0
"2761","LUX",1981,0
"2762","LUX",1982,0
"2763","LUX",1983,0
"2764","LUX",1984,0
"2765","LUX",1985,0
"2766","LUX",1986,0
"2767","LUX",1987,0
"2768","LUX",1988,0
"2769","LUX",1989,0
"2770","LUX",1990,0
"2771","LUX",1991,0
"2772","LUX",1992,0
"2773","LUX",1993,0
"2774","LUX",1994,0
"2775","LUX",1995,0
"2776","LUX",1996,0
"2777","LUX",1997,0
"2778","LUX",1998,0
"2779","LUX",1999,0
"2780","LUX",2000,0
"2781","LUX",2001,0
"2782","LUX",2002,0
"2783","LUX",2003,0
"2784","LUX",2004,0
"2785","LUX",2005,0
